date,fz,reg_num,reg_num_href,stage,p_object,organization_type,organization_name,organization_href,s_price,posted,updated,ending,documents_href
"Thu, 02 May 2024 09:02:24 +0000",223-ФЗ Прочие,№ 32312129601,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14981108,Закупка завершена,"2023-0023. Выполнение ПИР по объекту: «Строительство участка КВЛ-35кВ от ВЛ-35кВ Западная-Маега (0,85 км), монтаж прибора коммерческого учёта 10кВ (1 т.у.) вблизи г.Вологда (Идалеспром, ООО Дог. № ВОЛ-03497-Б-В/22 от 13.09.22)» для нужд АО «Энергосервис Северо-Запада»",Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСЕРВИС СЕВЕРО-ЗАПАДА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=363817,"1 323 886,00 ₽",17.02.2023,27.02.2023,03.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14981108
"Thu, 02 May 2024 09:02:27 +0000",223-ФЗ Прочие,№ 32312145836,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14977348,Закупка завершена,... -025779 и др.) Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Рощинского РЭС для ... Ильичёво(22-009139) Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Рощинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"5 006 412,00 ₽",27.02.2023,27.02.2023,02.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14977348
"Thu, 02 May 2024 09:02:27 +0000",44-ФЗ Электронный аукцион,№ 0372200251823000001,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0372200251823000001,Определение поставщика завершено,Оказание услуг по техническому обслуживанию узла учёта тепловой энергии с поверкой приборов,Заказчик,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ПРИСМОТРА И ОЗДОРОВЛЕНИЯ № 123 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=724166,"139 166,60 ₽",14.02.2023,22.02.2023,22.02.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0372200251823000001
"Thu, 02 May 2024 09:02:27 +0000",223-ФЗ Прочие,№ 32312140660,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14970737,Закупка завершена,"... , трансформаторная мощность – 0,063 МВА, прибор учёта электроэнергии - 1шт)».",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЮГ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=16632,"2 912 482,10 ₽",21.02.2023,21.02.2023,06.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14970737
"Thu, 02 May 2024 09:02:28 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312140108,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14970175,Закупка завершена,"ОРЭСВО-1663 Поставка приборов учёта АСКУЭ и сопутствующих материалов для нужд АО ""ОРЭС-Владимирская область""",Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННЫЕ РЕГИОНАЛЬНЫЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ ВЛАДИМИРСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11590,"27 546 399,25 ₽",21.02.2023,21.02.2023,03.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14970175
"Thu, 02 May 2024 09:02:28 +0000","223-ФЗ Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312139484,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14969321,Закупка завершена,"23Т0110070.0004. Выполнение полного комплекса работ по объекту «Строительство ВЛз-10кВ протяженностью 1,500км от ближайшей опоры ВЛ-10кВ Л-1 ПС 110/10кВ «Пролетарий», ТП-250кВА/10/0,4кВ, ВЛИ-0,4кВ протяженностью 0,400км от проектируемой ТП 10/0,4кВ «Бронница-38», установка 3-х фазного прибора учёта 5 комп. для электроснабжения ЭПУ из заявки по адресу н.п. Белая Гора Новгородского района Новгородской области (заявитель: Иванченко М.И. и др.)» для нужд Новгородского филиала ПАО «Россети Северо-Запад»",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СЕВЕРО-ЗАПАД""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9179,"7 362 156,00 ₽",21.02.2023,21.02.2023,06.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14969321
"Thu, 02 May 2024 09:02:28 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312138888,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14968283,Закупка завершена,"Оказание услуг по диагностике и поверке приборов учёта тепловой энергии, приборов расхода воды, манометров для нужд КП «Технопарк «СТРОГИНО» (среди МСП)",Заказчик,"КАЗЕННОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ""ТЕХНОПАРК ""СТРОГИНО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=12524,"593 932,23 ₽",21.02.2023,21.02.2023,01.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14968283
"Thu, 02 May 2024 09:02:28 +0000",223-ФЗ Прочие,№ 32312136595,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14965769,Закупка завершена,Поставка приборов учёта РиМ,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УССУРИЙСК-ЭЛЕКТРОСЕТЬ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=642876,"925 255,00 ₽",21.02.2023,21.02.2023,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14965769
"Thu, 02 May 2024 09:02:28 +0000","223-ФЗ Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312137956,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14967576,Закупка завершена,Поставка интеллектуальных приборов учёта электроэнергии с удаленным сбором данных,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСЕРВИС ВОЛГИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=18366,"1 635 000,00 ₽",21.02.2023,21.02.2023,02.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14967576
"Thu, 02 May 2024 09:02:28 +0000",223-ФЗ Прочие,№ 32312131329,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14959292,Закупка завершена,... (21-072214) Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Кингисеппского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"1 143 396,00 ₽",17.02.2023,17.02.2023,22.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14959292
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312077647,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14959232,Закупка завершена,"На право заключения рамочного договора поставки интеллектуальных приборов учёта для осуществления работ, выполняемых филиалами ПАО ""Россети Ленэнерго"" ТхЭС,ГтЭС,КнЭС,СЭС хозяйственным способом в 2023г. на сумму не более 399 млн. рублей с НДС (231024)",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"399 000 000,00 ₽",31.01.2023,17.02.2023,27.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14959232
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312131035,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14958928,Закупка завершена,... (22-086565) Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Пушкинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"3 316 920,00 ₽",17.02.2023,17.02.2023,22.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14958928
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312130928,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14958781,Закупка завершена,... (22-086554) Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Пушкинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"4 440 624,00 ₽",17.02.2023,17.02.2023,22.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14958781
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312077777,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14958743,Закупка завершена,"На право заключения рамочного договора поставки интеллектуальных приборов учёта для осуществления работ, выполняемых филиалами ПАО ""Россети Ленэнерго"" НлЭС,ВЭС,ЮЭС хозяйственным способом в 2023 г. на сумму не более 399 млн. рублей с НДС. (231023)",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"399 000 000,00 ₽",31.01.2023,17.02.2023,27.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14958743
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312077909,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14958677,Закупка завершена,"На право заключения рамочного договора поставки интеллектуальных приборов учёта для осуществления работ, выполняемых филиалами ПАО ""Россети Ленэнерго"" по г. Санкт-Петербургу хозяйственным способом в 2023г., на сумму не более 50 млн. рублей с НДС (231018)",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"50 000 000,00 ₽",31.01.2023,17.02.2023,27.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14958677
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312110938,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14950843,Закупка завершена,Поставка интеллектуальных приборов учёта,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНС ЭНЕРГО ЯРОСЛАВЛЬ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=13298,"52 648 239,92 ₽",10.02.2023,16.02.2023,27.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14950843
"Thu, 02 May 2024 09:02:29 +0000",223-ФЗ Прочие,№ 32312119239,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14944071,Закупка завершена,Приборы учёта электрической энергии (рамочныЙ),Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОРЭЛЕКТРОСЕТЬ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=365224,"15 000 000,00 ₽",14.02.2023,14.02.2023,02.03.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14944071
"Thu, 02 May 2024 09:02:30 +0000","223-ФЗ Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312119143,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14943993,Закупка завершена,"23Т0110070.0002. Выполнение полного комплекса работ по объекту «Строительство ВЛз10кВ протяженностью 0,100км от опоры №2/13 ВЛ-10кВ Л-3 ПС 110/10кВ «Чудово», ТП 100кВА/10/0,4кВ и ВЛИ-0,4кВ протяженностью 0,400км, установка 3-х (3 шт.) и 1 (1 шт.) фазного прибора учёта 4 комп. для электроснабжения ЭПУ (дом, гараж) из заявки по адресу сдт «Родничок» ст.Чудово-3 Чудовского района Новгородской области (заявители: Лунева Т.М. и др.)» для нужд Новгородского филиала ПАО «Россети Северо-Запад»",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СЕВЕРО-ЗАПАД""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9179,"2 770 776,00 ₽",14.02.2023,14.02.2023,22.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14943993
"Thu, 02 May 2024 09:02:30 +0000",223-ФЗ Прочие,№ 32312110857,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14933654,Закупка завершена,Поставка интеллектуальных приборов учёта (МГ),Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНС ЭНЕРГО ЯРОСЛАВЛЬ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=13298,"4 992 487,50 ₽",10.02.2023,10.02.2023,27.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14933654
"Thu, 02 May 2024 09:02:30 +0000",223-ФЗ Прочие,№ 32312110537,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14933276,Закупка завершена,... (22-086526) Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Пушкинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"6 261 672,00 ₽",10.02.2023,10.02.2023,15.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14933276
"Thu, 02 May 2024 09:02:30 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312105482,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14927036,Закупка завершена,"ОРЭСВО-1635 Поставка приборов учёта АСКУЭ для нужд АО ""ОРЭС-Владимирская область""",Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННЫЕ РЕГИОНАЛЬНЫЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ ВЛАДИМИРСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11590,"60 214 679,80 ₽",09.02.2023,09.02.2023,27.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14927036
"Thu, 02 May 2024 09:02:30 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312093516,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14912058,Закупка завершена,«Поставка многофункциональных приборов учёта электрической энергии для нужд АО «Оренбургкоммунэлектросеть»,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММУНАЛЬНЫЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ОРЕНБУРГКОММУНЭЛЕКТРОСЕТЬ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=648816,"5 241 334,67 ₽",06.02.2023,06.02.2023,14.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14912058
"Thu, 02 May 2024 09:02:30 +0000","223-ФЗ Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312093555,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14912226,Закупка завершена,Поставка интеллектуальных приборов учета электроэнергии,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСЕРВИС ВОЛГИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=18366,"2 180 000,00 ₽",06.02.2023,06.02.2023,16.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14912226
"Thu, 02 May 2024 09:02:30 +0000",223-ФЗ Прочие,№ 32312090645,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14908431,Закупка завершена,"Оказание услуг и выполнение работ по надлежащему содержанию и ремонту общего имущества в многоквартирном жилом доме, предоставление коммунальных услуг",Заказчик,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САРАТОВСКАЯ МЕЖРАЙОННАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=578546,"260 823,36 ₽",05.02.2023,05.02.2023,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14908431
"Thu, 02 May 2024 09:02:30 +0000",223-ФЗ Прочие,№ 32312076391,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14906282,Закупка завершена,"... , лит. А.» «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Центрального РЭС для ...",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"3 268 152,00 ₽",31.01.2023,03.02.2023,10.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14906282
"Thu, 02 May 2024 09:02:31 +0000","223-ФЗ Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312086546,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14903302,Закупка завершена,"на право заключения договора на выполнение проектирования, строительно-монтажных и пусконаладочных работ (выполнение работ «под ключ») по объекту: «Замена прибора учёта на водоводе «Камешек»» для нужд Обособленного подразделения АО «СИБЭКО» Новосибирская ТЭЦ-4 (Закупка 2344-2023-ИП-НФ).",Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИБИРСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9534,"1 632 000,00 ₽",03.02.2023,03.02.2023,10.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14903302
"Thu, 02 May 2024 09:02:31 +0000","223-ФЗ Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312070131,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14883173,Закупка завершена,"Выполнение работ по установке общедомовых приборов учёта электроэнергии в ВРУ- 0,4кВ многоквартирных жилых домов",Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВИТИМЭНЕРГОСБЫТ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=15262,"414 000,00 ₽",30.01.2023,30.01.2023,07.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14883173
"Thu, 02 May 2024 09:02:31 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312071719,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14885128,Закупка завершена,Приборы учёта электрической энергии,Заказчик,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕНЗЕНСКАЯ ГОРЭЛЕКТРОСЕТЬ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=4169,"40 000 000,00 ₽",30.01.2023,30.01.2023,17.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14885128
"Thu, 02 May 2024 09:02:31 +0000","223-ФЗ Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312065623,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14879373,Закупка завершена,ЗАПРОС КОТИРОВОК В ЭЛЕКТРОННОЙ ФОРМЕ на поставку промышленных приборов учёта и контроля для нужд ООО «КурскПродукт» № 72 от 27.01.2023г. среди субъектов малого и среднего предпринимательства,Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРСКПРОДУКТ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=142825,"583 369,60 ₽",27.01.2023,27.01.2023,06.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14879373
"Thu, 02 May 2024 09:02:31 +0000",44-ФЗ Электронный аукцион,№ 0319100002622000788,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0319100002622000788,Определение поставщика завершено,"выполнение работ по поверке приборов учёта тепловой энергии и счётчиков воды, с демонтажными работами, предповерочной подготовкой и монтажом приборов ФГБУЗ КБ № 51 ФМБА России",Заказчик,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКАЯ БОЛЬНИЦА № 51 ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=612655,"243 750,00 ₽",29.12.2022,26.01.2023,24.01.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0319100002622000788
"Thu, 02 May 2024 09:02:31 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312040530,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14868244,Закупка завершена,Поставка интеллектуальных приборов учета,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНС ЭНЕРГО РОСТОВ-НА-ДОНУ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=22293,"178 100 051,25 ₽",18.01.2023,25.01.2023,03.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14868244
"Thu, 02 May 2024 09:02:32 +0000",44-ФЗ Электронный аукцион,№ 0373200629923000001,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0373200629923000001,Определение поставщика завершено,"Поставка индивидуальных приборов учёта воды для нужд ГБУ ""Доринвест"".",Заказчик,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДОРИНВЕСТ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2073071,"398 072,80 ₽",13.01.2023,24.01.2023,23.01.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0373200629923000001
"Thu, 02 May 2024 09:02:32 +0000",44-ФЗ Запрос котировок в электронной форме,№ 0861200000123000001,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0861200000123000001,Определение поставщика завершено,Оказание услуг по техническому обслуживанию приборов учёта тепловой энергии,Заказчик,"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЕСПЕЧЕНИЯ МЕРОПРИЯТИЙ В ОБЛАСТИ ГРАЖДАНСКОЙ ОБОРОНЫ, ЗАЩИТЫ ОТ ЧРЕЗВЫЧАЙНЫХ СИТУАЦИЙ И ПОЖАРНОЙ БЕЗОПАСНОСТИ САХАЛИНСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=814160,"71 400,00 ₽",16.01.2023,24.01.2023,23.01.2023,https://zakupki.gov.ru/epz/order/notice/zk20/view/documents.html?regNumber=0861200000123000001
"Thu, 02 May 2024 09:02:32 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312041873,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14846305,Закупка завершена,Установка/замена интеллектуальных приборов учёта (с оборудованием Заказчика),Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНС ЭНЕРГО РОСТОВ-НА-ДОНУ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=22293,"34 005 000,00 ₽",18.01.2023,18.01.2023,03.02.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14846305
"Thu, 02 May 2024 09:02:32 +0000",223-ФЗ Прочие,№ 32312040709,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14844945,Закупка завершена,Поставка приборов учёта в рамках исполнения программы энергосбережения,Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙОННЫЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=140542,"626 225,00 ₽",18.01.2023,18.01.2023,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14844945
"Thu, 02 May 2024 09:02:32 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32312032037,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14833707,Закупка завершена,Поставка приборов учета электрической энергии,Заказчик,"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СУРГУТСКИЕ РАЙОННЫЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СУРГУТСКИЙ РАЙОН",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=19716,"2 874 888,80 ₽",16.01.2023,16.01.2023,24.01.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14833707
